1	14	7	244.08 180.59 183.23 252.94 192.28 245.54 202.14 239.79 212.83 240.61 224.34 239.79 233.39 245.54 244.9 252.94 235.03 259.52 225.17 264.45 212.83 265.28 
1	14	8	243.39 181.18 182.26 253.05 192.17 245.61 202.08 239.83 212.0 239.83 223.56 239.0 233.47 244.79 244.21 253.05 234.3 259.66 224.39 264.61 212.0 265.44 
1	14	9	242.41 182.05 183.28 252.83 190.78 245.34 202.44 239.51 210.76 241.17 223.25 239.51 232.42 245.34 243.24 252.83 234.08 259.49 223.25 263.66 210.76 265.32 
1	14	10	244.45 184.34 185.51 256.56 193.81 248.25 205.43 243.27 212.9 244.1 224.52 243.27 235.32 249.08 245.28 256.56 236.15 263.2 225.35 265.69 212.9 267.35 
1	14	11	241.38 187.04 182.24 256.33 190.68 247.88 202.51 242.81 210.12 243.65 221.95 242.81 232.09 248.72 243.07 256.33 232.93 263.09 222.79 265.62 210.12 267.31 
1	14	12	240.54 187.04 182.24 256.33 190.69 248.72 202.52 242.81 210.12 243.66 221.95 242.81 232.09 248.72 243.07 256.33 232.09 263.09 222.79 266.47 210.12 267.31 
1	14	13	240.63 183.48 182.58 253.14 190.88 245.68 202.49 239.87 210.78 241.53 221.56 239.87 231.51 245.68 242.29 253.14 232.34 260.6 222.39 265.58 210.78 266.41 
1	14	14	240.85 184.02 183.25 256.64 190.76 248.29 202.45 244.95 210.8 245.79 221.65 244.95 230.0 247.46 240.01 256.64 233.34 265.82 223.32 271.67 211.63 272.5 
1	14	15	241.03 184.37 183.05 258.92 190.5 248.98 202.1 244.84 210.38 245.67 221.98 244.84 231.92 248.98 242.69 258.92 234.4 266.38 222.81 272.18 210.38 273.0 
1	14	16	241.0 184.21 181.82 257.56 189.32 247.56 201.83 243.39 210.16 245.06 221.83 242.56 233.5 247.56 241.83 258.39 235.17 266.73 222.66 272.56 210.99 272.56 
1	14	17	243.42 182.89 185.08 255.21 193.3 247.81 202.34 242.06 213.02 243.7 223.7 242.06 233.56 247.81 241.78 254.38 234.38 264.24 226.17 269.18 213.84 271.64 
1	14	18	243.8 184.56 185.22 253.86 191.82 246.44 203.37 240.66 211.62 243.14 223.17 240.66 231.42 246.44 240.5 253.04 233.07 262.11 224.0 267.06 211.62 269.54 
1	14	19	243.37 183.74 184.82 253.01 192.24 245.59 203.79 240.64 211.21 242.29 221.93 240.64 231.0 246.42 238.42 253.01 231.83 261.26 223.58 266.21 211.21 267.86 
1	14	20	242.7 183.49 184.17 252.74 191.59 245.32 203.13 240.37 210.55 242.85 221.27 240.37 230.34 246.15 236.93 252.74 230.34 261.81 222.09 266.75 210.55 268.4 
1	14	21	245.25 183.13 187.0 253.68 194.39 246.3 205.05 240.56 213.25 241.38 223.92 240.56 232.94 246.3 239.51 253.68 232.94 261.89 224.74 266.81 213.25 268.45 
1	14	22	244.4 183.56 186.97 254.13 194.35 245.93 205.02 241.0 213.22 242.64 223.07 241.0 232.1 245.93 239.48 254.13 232.92 263.98 224.71 269.72 213.22 270.54 
1	14	23	244.6 181.87 186.79 255.97 193.3 246.2 204.7 241.31 212.84 242.94 223.43 241.31 232.39 246.2 238.9 255.16 232.39 264.93 224.24 270.63 212.84 271.44 
1	14	24	243.6 186.52 186.73 258.22 194.15 249.16 204.04 243.39 212.28 246.68 223.82 244.21 231.24 249.16 238.66 257.4 232.06 268.11 223.82 273.88 212.28 274.71 
1	14	25	241.53 182.56 183.7 256.91 190.31 246.17 201.88 241.22 210.14 242.87 220.88 241.22 229.14 246.17 236.58 255.26 229.97 264.35 221.71 269.31 210.14 270.96 
1	14	26	241.54 182.12 182.88 256.48 191.14 246.56 201.88 240.78 210.14 243.26 220.88 240.78 229.15 246.56 236.58 254.82 229.97 263.91 221.71 267.22 210.14 268.87 
1	14	27	241.54 181.76 182.89 256.93 190.32 246.19 201.89 242.06 210.15 244.54 220.89 242.89 229.15 246.19 236.58 255.28 229.97 263.54 221.71 266.85 209.32 268.5 
1	14	28	241.53 181.76 182.88 256.93 190.31 246.19 201.88 242.89 210.14 244.54 220.88 242.89 229.14 246.19 237.4 255.28 229.97 263.54 221.71 266.02 209.31 267.67 
1	14	29	241.12 181.73 182.48 254.42 189.91 246.98 201.48 241.2 209.74 243.68 220.47 241.2 228.73 246.98 236.99 254.42 229.56 261.85 221.3 266.81 208.91 266.81 
1	14	30	242.68 181.49 184.23 253.93 192.46 246.52 203.17 241.58 211.4 243.23 222.92 241.58 230.33 246.52 238.56 253.93 231.15 261.34 222.92 266.28 211.4 267.1 
1	14	31	244.96 182.49 187.24 254.22 194.66 246.8 205.38 242.68 213.63 244.33 223.52 241.86 232.59 246.8 240.01 253.4 233.42 260.82 224.35 265.77 213.63 266.59 
1	14	32	242.59 182.41 184.75 253.47 192.18 246.86 203.75 242.73 212.02 245.21 221.93 242.73 231.85 246.86 239.28 253.47 231.85 260.08 223.58 265.04 212.02 265.87 
1	14	33	241.39 182.58 187.19 253.2 194.58 246.63 203.61 242.53 213.47 244.99 222.5 242.53 233.18 246.63 241.39 252.38 234.0 259.77 224.14 263.88 213.47 265.52 
1	14	34	243.1 182.31 187.83 253.25 196.08 246.65 205.15 243.35 215.05 245.0 224.13 242.52 234.85 246.65 244.75 252.42 235.67 259.02 225.78 262.32 215.05 263.97 
1	14	35	240.44 182.79 186.44 253.4 193.92 246.76 204.72 242.6 213.02 245.09 222.16 241.77 233.79 245.92 243.76 252.57 233.79 259.22 225.49 261.71 213.86 264.2 
1	15	1	244.94 182.26 190.11 255.08 197.48 247.72 205.66 244.44 216.3 246.08 224.48 242.81 235.94 246.08 244.12 252.63 236.75 259.99 226.12 265.72 217.12 266.54 
1	15	2	243.52 181.89 188.28 254.44 195.7 247.02 204.77 244.55 215.49 245.37 223.74 242.9 235.28 247.02 243.52 252.79 236.1 260.21 226.21 265.16 215.49 265.99 
1	15	3	243.4 182.09 186.74 254.35 194.95 246.96 203.99 243.67 213.84 245.31 222.05 242.85 234.37 246.96 242.58 252.7 235.19 260.09 224.51 265.84 214.66 266.66 
1	15	4	242.95 183.13 185.73 254.25 194.72 247.71 202.9 242.8 213.52 245.26 221.7 241.99 233.14 247.71 241.32 254.25 233.96 260.79 224.15 264.87 213.52 267.33 
1	15	5	244.11 182.77 188.56 254.65 196.73 247.3 205.72 242.4 216.33 244.85 223.69 242.4 235.94 247.3 244.11 253.83 236.75 260.37 226.14 265.27 216.33 266.9 
1	15	6	241.54 182.34 184.97 254.48 193.17 247.11 204.65 243.01 212.03 245.47 221.05 242.19 232.52 246.29 243.18 253.66 233.34 260.22 224.32 265.96 212.85 266.78 
1	15	7	243.18 182.17 186.97 254.92 195.23 247.48 204.33 242.52 215.07 245.0 223.34 241.69 234.91 247.48 244.0 254.09 235.74 260.7 225.82 264.84 215.07 267.32 
1	15	8	244.43 183.03 187.39 254.95 195.65 247.51 205.57 242.55 214.67 245.86 222.94 242.55 234.51 247.51 243.6 254.12 235.34 260.74 226.24 264.87 215.5 266.52 
1	15	9	244.44 183.03 187.4 254.95 195.67 247.51 206.41 242.55 214.68 245.86 222.95 242.55 234.52 247.51 243.61 254.13 235.35 260.74 226.25 264.87 214.68 266.53 
1	15	10	241.46 183.02 184.2 255.21 192.5 247.74 204.12 243.59 211.59 246.08 219.89 242.76 231.5 246.91 241.46 253.55 231.5 260.19 223.21 265.17 211.59 266.83 
1	15	11	240.37 182.6 185.28 255.77 192.68 248.37 203.37 245.08 212.41 246.73 221.46 244.26 232.15 248.37 242.01 254.95 232.97 261.53 224.75 267.28 212.41 268.93 
1	15	12	241.73 180.83 185.58 256.8 193.01 249.37 204.57 243.59 212.83 244.41 222.74 243.59 232.65 248.54 243.39 256.8 234.3 264.23 224.39 270.01 212.83 270.84 
1	15	13	243.92 179.98 185.72 257.58 193.0 250.3 204.32 243.84 213.21 244.65 224.52 243.84 235.84 248.69 243.92 256.77 236.65 264.05 225.33 269.7 214.02 271.32 
1	15	14	241.13 180.15 182.49 256.96 190.75 248.7 202.31 243.74 211.4 243.74 222.13 243.74 233.7 247.87 241.96 256.96 234.52 264.39 222.96 270.17 211.4 271.0 
1	15	15	242.5 180.54 183.54 255.87 190.91 246.05 203.2 242.77 211.38 244.41 222.85 242.77 233.49 246.05 242.5 255.87 235.13 264.06 223.67 269.8 211.38 270.61 
1	15	16	242.37 180.7 183.2 252.83 191.31 245.54 202.66 242.3 210.76 244.73 221.3 243.11 230.21 246.35 238.32 253.64 231.02 262.56 222.92 266.61 210.76 269.04 
1	15	17	241.93 182.63 182.47 251.99 190.73 244.56 202.29 242.91 209.72 243.73 221.28 242.91 229.54 245.38 238.62 254.47 230.37 262.72 222.11 266.85 209.72 269.33 
1	15	18	241.52 182.66 182.09 251.99 190.34 245.39 201.9 242.91 210.15 243.74 220.88 243.74 229.13 246.21 236.56 254.47 229.96 262.72 221.71 266.85 209.33 269.32 
1	15	19	240.92 178.42 182.2 251.0 190.36 243.66 201.78 240.4 209.93 241.21 220.53 240.4 228.69 245.29 236.03 253.45 228.69 259.97 221.35 265.68 209.11 266.49 
1	15	20	240.74 180.93 182.1 255.27 191.18 247.01 201.09 244.53 209.35 244.53 220.09 244.53 228.35 247.83 235.78 256.92 229.17 264.35 220.91 269.31 209.35 270.13 
1	15	21	240.74 181.36 182.93 256.52 192.84 247.43 201.92 244.13 210.18 244.95 220.09 244.13 228.35 248.26 235.78 256.52 229.17 263.95 220.92 268.08 210.18 269.73 
1	15	22	241.11 180.52 183.33 256.47 191.58 247.39 201.49 244.09 210.57 244.92 221.3 244.09 228.73 246.57 236.99 255.65 229.56 263.9 221.3 266.38 210.57 268.86 
1	15	23	241.11 180.96 182.5 256.08 192.4 247.83 201.48 243.7 210.57 244.53 220.47 243.7 228.73 247.0 236.16 256.91 229.55 264.34 221.3 267.64 210.57 269.29 
1	15	24	240.73 180.51 182.09 256.49 192.0 247.41 201.08 244.11 210.17 244.93 220.91 244.11 228.34 246.58 237.43 255.67 229.99 263.1 220.91 265.58 210.17 267.23 
1	15	25	240.72 181.34 182.09 256.5 191.17 246.59 201.08 244.11 209.34 244.93 220.08 244.11 229.16 246.59 238.25 254.85 229.99 262.28 220.9 265.58 210.17 266.41 
1	15	26	240.73 182.17 182.09 254.85 191.17 246.59 201.08 243.28 209.34 244.93 220.08 244.11 228.34 246.59 237.42 254.02 229.16 261.45 220.91 265.58 209.34 265.58 
1	15	27	243.83 181.43 185.13 253.98 193.29 245.83 204.7 242.56 212.85 245.01 223.45 243.38 232.41 245.83 242.2 253.16 233.23 259.68 224.26 264.57 212.85 265.39 
1	15	28	243.82 180.99 185.13 253.54 193.28 246.2 204.69 242.13 212.84 244.57 224.25 242.94 233.22 246.2 243.82 252.73 234.04 259.25 224.25 264.14 212.84 264.95 
1	15	29	240.73 183.41 182.08 252.79 190.34 245.36 201.08 242.05 209.34 244.53 220.9 242.88 229.99 245.36 240.73 251.97 230.82 258.57 220.9 263.53 210.17 264.36 
1	15	30	243.84 183.01 185.13 252.33 193.28 244.99 204.7 240.91 212.85 244.17 223.46 241.73 232.43 245.8 243.84 251.51 234.06 258.85 224.27 262.93 212.85 263.74 
1	15	31	241.8 187.12 181.81 255.55 191.11 248.8 202.09 242.88 209.69 246.26 219.83 243.73 229.97 248.8 238.42 254.71 229.97 261.47 221.52 263.16 209.69 264.0 
1	15	32	242.1 183.23 182.36 251.26 192.32 243.8 202.28 239.65 210.57 243.8 220.53 241.31 229.66 244.63 240.44 251.26 229.66 257.9 221.36 262.05 209.74 262.88 
1	15	33	242.53 183.39 182.72 250.57 191.73 244.02 202.38 239.92 210.57 243.2 221.23 241.56 230.24 244.02 241.71 250.57 231.06 257.13 222.04 262.04 210.57 262.86 
1	15	34	242.7 182.94 183.36 250.4 192.31 243.9 202.87 240.65 211.0 243.09 221.57 241.46 230.51 243.9 241.89 250.4 230.51 256.9 222.38 262.59 211.0 262.59 
1	15	35	240.99 184.27 180.48 250.58 189.6 243.95 200.37 239.8 208.66 243.12 219.44 241.46 228.55 244.78 239.33 251.41 228.55 257.21 220.26 261.35 208.66 262.18 
1	15	36	243.44 184.81 181.42 251.86 189.8 245.15 201.54 240.13 209.92 244.32 219.97 242.64 229.19 245.99 237.57 251.86 229.19 258.56 219.14 261.92 209.08 263.59 
1	15	37	243.64 184.79 182.96 251.29 190.44 244.64 202.07 241.31 210.39 244.64 221.19 243.81 230.34 246.3 237.82 252.12 229.5 258.77 219.53 263.75 209.56 264.59 
1	15	38	241.38 182.45 180.9 248.64 189.08 241.29 200.52 238.02 208.69 241.29 219.31 240.47 228.3 242.92 235.66 249.46 228.3 256.0 217.68 260.9 207.87 260.9 
1	16	1	241.25 183.69 184.06 254.2 191.9 247.15 202.86 241.67 210.7 243.23 221.67 241.67 232.63 247.15 241.25 253.42 233.42 260.47 222.45 265.17 210.7 265.95 
1	16	2	241.23 183.32 184.05 253.82 191.88 246.77 202.85 241.29 210.68 243.64 221.65 241.29 231.83 246.77 241.23 253.04 233.4 260.09 222.43 265.57 210.68 266.35 
1	16	3	241.24 184.09 184.05 254.6 191.88 247.55 202.85 242.07 210.69 243.64 221.66 242.07 232.62 246.77 241.24 253.82 233.41 260.87 222.44 265.57 210.69 266.36 
1	16	4	241.25 183.31 184.05 254.61 191.88 247.56 202.85 242.08 210.69 244.43 221.66 242.08 231.84 247.56 241.25 253.83 233.41 260.88 221.66 265.58 210.69 266.37 
1	16	5	241.44 181.54 183.44 251.13 191.18 244.95 202.77 238.76 210.51 241.08 221.33 238.76 232.16 244.17 240.66 250.36 232.93 257.32 222.1 262.73 210.51 263.5 
1	16	6	240.27 180.43 183.86 252.3 191.58 245.35 203.18 239.94 210.91 243.03 221.72 239.94 231.77 244.57 241.05 250.76 232.54 257.71 222.5 263.12 210.91 263.9 
1	16	7	241.67 179.91 183.26 252.92 191.71 246.0 203.24 240.62 211.7 244.47 221.69 240.62 233.22 245.23 240.9 252.15 233.99 259.07 222.46 264.45 210.93 265.22 
1	16	8	241.05 180.06 184.64 255.79 192.37 247.29 203.19 243.43 211.69 244.97 221.73 243.43 232.55 246.52 240.28 257.34 233.33 263.52 222.51 268.93 210.92 269.7 
1	16	9	240.28 180.06 183.87 255.8 191.6 246.52 202.42 243.43 210.92 244.98 221.74 241.89 233.33 245.75 241.06 257.34 234.1 264.3 222.51 269.71 210.92 269.71 
1	16	10	240.25 180.29 182.62 255.06 190.41 248.05 202.09 242.6 210.66 243.38 222.34 242.6 233.24 247.27 240.25 255.84 233.24 262.85 222.34 268.3 210.66 269.86 
1	16	11	240.26 180.68 183.4 254.68 191.19 246.89 202.1 242.22 209.89 243.0 221.57 242.22 231.7 247.67 240.26 255.46 231.7 263.25 221.57 268.7 209.89 269.48 
1	16	12	240.68 180.65 183.79 253.91 190.81 245.34 201.72 242.22 209.51 243.0 221.2 243.0 228.99 247.67 238.34 255.47 229.77 262.48 221.2 267.94 209.51 268.71 
1	16	13	240.4 180.83 183.55 253.25 190.56 245.46 201.46 241.57 209.25 242.35 220.15 242.35 228.72 247.8 237.28 254.8 228.72 262.59 220.15 268.04 208.47 268.04 
1	16	14	240.17 178.48 183.32 250.9 190.33 242.33 201.23 239.22 209.02 239.99 219.92 239.99 228.49 244.67 236.28 252.45 228.49 259.46 219.92 264.91 209.02 265.69 
1	16	15	242.79 178.89 185.32 251.12 193.08 242.58 203.18 239.47 211.72 240.25 221.82 240.25 230.36 244.91 238.13 252.67 230.36 259.66 222.59 265.1 210.94 265.88 
1	16	16	242.64 178.72 185.47 252.11 192.42 243.61 202.46 239.75 211.73 241.3 221.78 240.52 230.28 245.93 238.0 252.88 230.28 259.84 222.55 265.25 210.96 266.02 
1	16	17	241.81 179.25 185.89 252.03 192.78 245.13 203.51 239.77 211.17 240.54 221.89 240.54 229.55 245.9 237.98 252.79 230.32 260.45 221.89 265.05 210.4 265.82 
1	16	18	241.0 182.64 183.93 255.56 191.07 247.63 201.37 243.67 210.09 244.46 219.6 243.67 229.11 249.22 235.45 256.35 229.11 263.48 220.39 268.24 209.29 269.03 
1	16	19	240.91 178.74 183.83 252.02 191.54 245.08 201.57 239.68 210.06 241.22 220.86 240.45 229.34 245.85 236.28 252.79 229.34 259.73 220.86 264.36 210.06 265.13 
1	16	20	238.34 178.64 181.54 252.8 188.64 245.7 199.68 240.17 208.36 240.96 218.62 240.17 226.5 246.48 233.6 253.58 226.5 259.89 218.62 264.63 207.57 265.42 
1	16	21	238.1 181.28 181.8 255.82 189.73 247.1 200.04 243.13 208.76 243.93 219.07 243.93 227.79 247.1 236.51 255.82 228.58 262.96 219.07 265.34 208.76 267.72 
1	16	22	238.09 180.49 180.99 255.03 189.72 246.31 200.03 242.34 208.75 243.14 219.06 243.14 227.78 246.31 236.51 255.03 227.78 262.17 219.06 264.55 208.75 266.93 
1	16	23	238.56 179.97 181.31 254.71 190.85 245.17 200.39 241.19 209.93 242.78 218.68 241.99 229.81 244.37 237.76 253.12 230.61 261.07 219.48 263.46 209.93 265.05 
1	16	24	238.55 180.76 181.31 252.32 190.05 244.37 200.39 240.39 209.93 242.78 218.67 241.19 229.8 244.37 237.75 252.32 230.6 260.27 219.47 262.65 209.93 264.24 
1	16	25	239.1 181.09 181.53 251.28 189.42 244.18 200.46 241.03 209.13 243.39 219.39 241.81 228.06 244.18 238.31 250.49 229.64 258.38 219.39 262.32 208.35 263.11 
1	16	26	238.72 180.72 181.96 250.1 189.84 243.0 200.09 239.06 210.34 242.21 219.8 240.64 230.84 243.79 238.72 250.1 230.84 257.98 219.8 261.92 209.55 262.71 
1	16	27	239.7 180.65 182.61 249.47 191.22 243.21 201.38 238.52 209.99 241.65 220.15 239.3 230.32 243.21 238.92 249.47 230.32 256.51 220.15 261.2 209.2 261.98 
1	16	28	240.9 180.68 183.05 249.47 192.43 242.43 202.59 237.74 211.97 241.65 220.57 240.09 230.73 243.21 239.33 249.47 230.73 256.5 220.57 261.19 210.41 261.97 
1	16	29	242.17 181.57 184.7 249.91 192.47 242.92 203.34 238.26 212.66 242.15 221.98 239.82 232.86 243.7 240.62 249.91 232.86 256.13 222.76 260.79 211.11 261.56 
1	16	30	240.27 180.79 182.86 249.21 191.51 242.14 201.74 238.2 211.96 241.35 220.61 239.78 231.62 242.92 239.48 249.21 231.62 255.5 220.61 260.22 210.39 261.01 
1	16	31	240.03 183.12 181.92 250.79 189.88 245.22 201.02 240.44 208.98 244.43 220.13 241.24 228.89 246.02 239.24 252.39 229.68 257.96 220.13 260.35 208.19 261.14 
1	17	1	242.6 179.64 189.44 253.56 197.75 246.09 207.71 241.93 216.85 242.76 226.82 238.61 236.78 244.42 247.58 251.07 237.62 256.88 229.31 258.55 217.68 260.21 
1	17	2	240.68 179.87 188.74 253.24 199.46 245.82 207.7 241.7 216.77 243.35 226.66 239.23 235.73 244.17 246.45 250.77 239.03 256.54 227.49 259.01 219.24 261.49 
1	17	3	241.26 179.52 188.93 255.11 198.9 246.8 207.21 242.65 216.34 243.48 226.31 239.32 236.28 244.31 246.25 250.95 238.77 256.77 227.14 259.26 218.84 261.75 
1	17	4	240.12 179.86 187.53 253.81 197.39 246.42 206.43 242.31 214.65 243.95 226.15 239.84 235.19 244.77 245.87 251.35 238.48 257.1 226.97 259.56 217.11 262.85 
1	17	5	242.86 180.38 190.61 255.49 198.77 247.32 209.39 243.24 217.55 244.06 228.16 239.97 237.14 244.06 248.57 250.59 240.41 257.12 229.8 260.38 219.18 262.83 
1	17	6	242.6 180.49 190.85 256.07 199.89 247.03 208.92 242.93 217.14 243.75 227.82 240.46 237.68 243.75 248.36 250.32 240.14 256.89 229.46 261.0 219.6 263.46 
1	17	7	242.92 180.36 189.84 256.29 199.64 247.31 207.81 243.23 216.79 244.05 227.4 241.6 237.2 244.86 247.0 251.39 239.65 257.11 228.22 262.01 219.24 263.64 
1	17	8	241.57 181.39 189.43 255.88 199.36 247.6 207.64 242.63 215.91 243.46 227.5 241.81 236.61 244.29 247.36 250.91 239.09 257.53 228.33 262.5 218.4 263.33 
1	17	9	241.62 182.59 190.29 256.28 199.39 247.17 207.67 243.03 215.95 243.86 226.72 242.2 235.82 244.69 246.59 251.31 239.14 257.93 227.54 262.9 217.61 263.73 
1	17	10	240.41 182.14 189.84 255.92 198.96 246.8 207.25 242.66 215.54 243.49 226.32 241.83 235.44 244.32 246.22 250.95 237.93 257.58 227.15 263.38 218.03 264.21 
1	17	11	240.76 179.31 188.91 250.91 196.31 242.68 207.01 238.57 215.24 240.21 223.47 236.92 235.0 241.86 246.52 248.45 235.82 255.03 226.77 257.5 215.24 260.79 
1	17	12	243.67 181.15 191.3 250.98 198.78 242.67 209.59 237.68 217.07 239.34 225.38 236.85 237.02 241.83 246.16 248.49 237.85 254.3 229.54 256.8 217.9 259.29 
1	17	13	242.25 180.41 191.21 250.38 198.62 242.97 208.5 237.21 215.91 239.68 227.43 236.39 236.49 241.33 248.01 247.91 238.96 254.5 229.08 256.97 217.56 259.44 
1	17	14	242.06 178.71 193.88 251.8 199.7 243.5 208.01 237.68 215.48 239.34 226.28 236.85 235.42 241.83 247.05 248.48 237.91 254.29 227.94 256.79 217.14 260.11 
1	17	15	241.68 177.83 193.45 253.5 199.27 244.35 207.59 240.19 215.07 241.02 226.71 237.7 235.86 242.69 246.67 248.51 239.18 255.99 228.37 262.64 218.4 263.47 
1	17	16	241.93 178.21 190.3 256.06 197.68 247.86 207.51 242.13 215.71 242.95 226.36 239.67 235.37 243.77 246.03 250.32 238.65 257.7 228.82 263.43 218.16 265.89 
1	17	17	241.58 179.73 190.51 257.15 196.28 248.09 206.16 241.51 216.04 241.51 227.57 240.68 237.46 243.98 244.87 254.68 239.93 262.92 229.22 268.69 218.51 270.33 
1	17	18	241.89 179.1 188.63 256.12 195.18 247.11 205.02 240.56 215.67 239.74 227.96 237.28 239.43 243.01 246.8 255.31 240.25 262.68 228.78 269.23 218.13 270.05 
1	17	19	240.73 182.7 187.85 258.71 194.46 247.97 205.2 242.18 215.11 243.01 227.51 240.53 237.42 246.31 246.51 254.58 239.9 265.32 228.33 271.93 215.94 272.75 
1	17	20	240.7 182.71 187.85 257.85 194.46 247.12 204.37 241.34 214.28 242.16 225.01 240.51 234.92 245.47 243.18 252.9 236.57 262.81 227.49 268.59 215.1 271.89 
1	17	21	241.27 181.99 187.27 256.76 194.74 246.8 204.71 240.98 213.85 241.81 223.82 240.15 234.62 245.96 242.1 253.44 235.45 261.75 227.14 266.73 214.68 270.06 
1	17	22	241.3 179.09 187.88 253.87 195.27 243.19 204.31 238.26 214.18 239.08 223.22 237.44 233.9 242.37 242.12 249.76 235.54 258.8 227.33 263.74 215.0 267.84 
1	17	23	241.11 181.54 188.3 256.63 194.9 245.9 204.8 241.78 213.88 242.6 222.96 240.13 233.68 245.08 241.94 251.68 235.33 260.76 227.08 266.53 214.7 270.66 
1	17	24	241.59 178.51 188.43 254.58 194.97 244.77 203.97 239.86 214.6 240.68 223.6 239.04 234.23 242.31 241.59 248.86 235.05 258.67 226.87 264.4 215.42 266.85 
1	17	25	241.59 181.76 189.49 258.28 195.19 247.69 204.15 242.0 214.73 242.81 224.5 240.37 235.08 246.07 241.59 252.58 235.89 262.34 227.75 267.23 215.54 270.48 
1	17	26	241.72 180.72 189.37 258.42 195.91 246.97 204.91 242.06 214.73 242.88 224.54 240.42 235.17 245.33 241.72 252.69 235.99 261.69 227.81 266.6 215.54 270.69 
1	17	27	242.15 181.07 188.9 258.08 195.45 248.25 204.46 243.33 215.11 243.33 224.94 240.87 234.77 245.79 242.15 252.34 236.41 261.35 228.22 266.27 215.93 270.36 
1	17	28	243.21 181.77 189.36 257.98 195.99 248.04 205.1 243.07 215.87 243.9 224.15 241.41 235.75 245.56 243.21 252.18 236.58 262.12 228.3 266.27 216.7 269.58 
1	17	29	240.28 181.07 186.63 257.01 193.24 246.28 203.14 242.15 213.04 242.15 222.95 240.5 232.85 245.45 240.28 252.88 233.68 261.13 225.43 266.09 213.87 268.56 
1	17	30	241.85 180.84 187.56 256.51 194.14 246.64 203.19 240.88 213.88 241.71 223.75 240.06 234.45 245.82 241.03 253.22 234.45 261.45 226.22 266.38 214.71 268.03 
1	17	31	242.79 182.26 188.21 255.02 194.83 245.92 204.75 242.62 214.67 243.44 223.77 240.96 234.52 245.92 241.96 252.54 235.35 260.81 227.08 265.77 215.5 267.42 
1	17	32	240.22 181.57 185.88 254.02 193.29 246.61 203.17 240.85 213.05 241.67 222.11 240.85 232.81 246.61 240.22 254.02 232.81 260.61 224.58 266.37 213.05 267.2 
1	17	33	242.27 182.46 187.15 254.04 194.55 246.64 205.25 240.88 213.47 241.7 223.34 240.88 233.22 246.64 240.62 253.22 233.22 260.62 224.99 266.38 213.47 266.38 
1	17	34	239.53 184.48 184.92 253.38 192.48 245.82 203.4 242.46 210.97 244.14 221.89 241.62 231.13 245.82 238.69 252.54 231.13 259.26 223.57 265.14 211.81 265.98 
1	17	35	243.07 182.71 185.6 253.51 194.76 246.02 203.92 241.02 212.25 244.35 223.08 241.02 231.41 246.02 241.4 252.68 232.24 260.18 223.91 265.17 213.08 266.01 
1	17	36	241.43 181.88 183.47 252.26 191.75 245.64 202.51 241.5 209.97 244.81 221.56 241.5 229.84 245.64 239.77 252.26 230.67 258.88 222.39 263.02 210.79 264.68 
1	17	37	242.53 180.83 183.97 251.76 192.21 245.16 203.76 241.04 212.01 243.51 222.73 241.04 230.98 245.16 240.88 251.76 231.8 258.36 223.56 260.84 212.01 262.48 
1	17	38	241.0 185.25 182.65 253.46 190.86 247.7 201.55 245.24 209.77 246.88 221.27 245.24 229.49 247.7 240.17 253.46 230.31 260.03 221.27 262.5 209.77 264.14 
1	17	39	241.99 183.18 183.77 253.69 193.61 247.13 202.63 241.39 211.65 244.67 222.31 242.21 230.51 247.13 241.99 252.87 232.97 259.43 222.31 261.89 211.65 262.71 
1	17	40	240.7 184.8 181.31 253.4 192.18 246.71 201.39 241.69 208.92 243.36 219.79 241.69 228.99 246.71 240.7 251.73 231.5 259.26 220.63 261.76 209.75 262.6 
1	17	41	241.45 184.76 182.16 253.11 192.04 246.52 202.75 241.58 210.16 244.87 220.87 241.58 229.92 246.52 241.45 252.28 232.39 258.87 221.69 260.52 210.16 262.17 
1	17	42	241.47 184.34 183.01 252.69 192.89 246.1 202.77 241.16 211.01 244.45 221.71 241.16 231.59 246.1 242.3 251.86 233.24 258.45 222.53 260.1 211.01 261.74 
1	17	43	242.68 183.74 183.35 252.01 192.29 245.51 202.86 241.45 210.99 244.7 222.36 241.45 231.31 245.51 241.87 252.01 232.93 258.51 222.36 260.14 210.99 262.58 
1	17	44	242.87 182.95 183.91 252.55 192.92 245.18 203.56 241.09 211.75 242.72 221.58 241.09 231.4 246.0 242.87 251.73 232.22 258.28 223.22 260.74 211.75 261.56 
1	17	45	240.84 184.84 181.93 252.87 191.89 246.23 201.84 241.26 209.31 244.57 220.1 241.26 228.39 246.23 240.01 252.87 230.05 258.68 220.93 260.34 209.31 262.0 
1	18	1	239.51 182.97 181.02 252.01 189.96 245.51 200.52 242.26 210.27 244.7 220.01 243.08 229.76 246.33 237.88 254.45 229.76 262.57 220.01 265.82 208.64 266.63 
1	18	2	239.9 184.2 180.63 251.59 190.38 245.1 200.12 242.66 210.67 244.28 219.61 243.47 230.16 246.72 237.47 255.65 230.16 262.96 219.61 265.39 209.05 267.02 
1	18	3	239.49 182.56 180.22 252.39 189.96 245.89 199.7 241.83 211.07 244.27 219.19 242.65 230.56 246.71 237.86 254.83 230.56 262.94 219.19 265.38 208.64 267.0 
1	18	4	239.59 185.2 180.32 255.83 190.87 249.33 199.8 244.46 211.17 247.71 219.29 245.27 229.03 249.33 237.96 256.64 229.03 264.76 219.29 268.01 208.73 268.82 
